"filename", "language", "Python", "YAML", "toml", "JSON", "pip requirements", "Ini", "Properties", "Markdown", "Docker", "PowerShell", "Batch", "C++", "reStructuredText", "Shell Script", "JavaScript", "Jinja", "C", "comment", "blank", "total"
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\__init__.py", "Python", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 62, 272
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\__main__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\draft04.py", "Python", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81, 616
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\draft06.py", "Python", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30, 189
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\draft07.py", "Python", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 117
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\exceptions.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\generator.py", "Python", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 59, 349
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\indent.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 29
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\ref_resolver.py", "Python", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 177
"d:\final_project\.venv\Lib\site-packages\fastjsonschema\version.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\final_project\.venv\Lib\site-packages\filelock\__init__.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 71
"d:\final_project\.venv\Lib\site-packages\filelock\_api.py", "Python", 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 87, 404
"d:\final_project\.venv\Lib\site-packages\filelock\_error.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31
"d:\final_project\.venv\Lib\site-packages\filelock\_soft.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 48
"d:\final_project\.venv\Lib\site-packages\filelock\_unix.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 69
"d:\final_project\.venv\Lib\site-packages\filelock\_util.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 53
"d:\final_project\.venv\Lib\site-packages\filelock\_windows.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 66
"d:\final_project\.venv\Lib\site-packages\filelock\asyncio.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 67, 343
"d:\final_project\.venv\Lib\site-packages\filelock\version.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"d:\final_project\.venv\Lib\site-packages\greenlet\CObjects.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 11, 29, 158
"d:\final_project\.venv\Lib\site-packages\greenlet\PyGreenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486, 0, 0, 0, 0, 0, 164, 89, 739
"d:\final_project\.venv\Lib\site-packages\greenlet\PyGreenlet.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 9, 36
"d:\final_project\.venv\Lib\site-packages\greenlet\PyGreenletUnswitchable.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 8, 23, 148
"d:\final_project\.venv\Lib\site-packages\greenlet\PyModule.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 4, 43, 293
"d:\final_project\.venv\Lib\site-packages\greenlet\TBrokenGreenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 11, 10, 46
"d:\final_project\.venv\Lib\site-packages\greenlet\TExceptionState.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 13, 63
"d:\final_project\.venv\Lib\site-packages\greenlet\TGreenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 406, 0, 0, 0, 0, 0, 241, 72, 719
"d:\final_project\.venv\Lib\site-packages\greenlet\TGreenlet.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 527, 0, 0, 0, 0, 0, 175, 112, 814
"d:\final_project\.venv\Lib\site-packages\greenlet\TGreenletGlobals.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 35, 12, 95
"d:\final_project\.venv\Lib\site-packages\greenlet\TMainGreenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 16, 28, 154
"d:\final_project\.venv\Lib\site-packages\greenlet\TPythonState.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 152, 25, 394
"d:\final_project\.venv\Lib\site-packages\greenlet\TStackState.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 35, 32, 266
"d:\final_project\.venv\Lib\site-packages\greenlet\TThreadState.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 195, 65, 498
"d:\final_project\.venv\Lib\site-packages\greenlet\TThreadStateCreator.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 16, 23, 103
"d:\final_project\.venv\Lib\site-packages\greenlet\TThreadStateDestroy.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 88, 29, 259
"d:\final_project\.venv\Lib\site-packages\greenlet\TUserGreenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 255, 83, 663
"d:\final_project\.venv\Lib\site-packages\greenlet\__init__.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 72
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 114, 57, 321
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 51, 36, 165
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_allocator.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 4, 12, 64
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_compiler_compat.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 55, 14, 99
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_cpython_add_pending.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 61, 24, 173
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_cpython_compat.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 34, 22, 143
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_exceptions.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 21, 27, 172
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_internal.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 19, 27, 108
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_refs.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 791, 0, 0, 0, 0, 0, 165, 163, 1119
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_slp_switch.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 35, 17, 100
"d:\final_project\.venv\Lib\site-packages\greenlet\greenlet_thread_support.hpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 8, 7, 32
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\setup_switch_x64_masm.cmd", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_aarch64_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 87, 6, 125
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_alpha_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 5, 31
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_amd64_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 41, 9, 88
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_arm32_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 22, 5, 80
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_arm32_ios.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 20, 6, 68
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_arm64_msvc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 9, 3, 17
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_csky_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 8, 49
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_loongarch64_linux.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 5, 32
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_m68k_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 7, 6, 39
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_mips_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 18, 8, 65
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc64_aix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 49, 8, 104
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc64_linux.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 47, 8, 106
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc_aix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 51, 8, 88
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc_linux.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 47, 8, 85
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc_macosx.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 43, 9, 83
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_ppc_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 45, 8, 83
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_riscv_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 5, 37
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_s390_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 38, 9, 88
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_sh_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 3, 5, 37
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_sparc_sun_gcc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 47, 18, 93
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_x32_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 16, 10, 64
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_x64_msvc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 46, 6, 60
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_x86_msvc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 144, 36, 327
"d:\final_project\.venv\Lib\site-packages\greenlet\platform\switch_x86_unix.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 40, 9, 106
"d:\final_project\.venv\Lib\site-packages\greenlet\slp_platformselect.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 3, 3, 76
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\__init__.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 31, 241
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\_test_extension.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 198, 3, 31, 232
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\_test_extension_cpp.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 25, 30, 227
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_clearing_run_switches.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 48
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_cpp_exception.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 34
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_initialstub_already_started.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 79
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_slp_switch.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 30
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_switch_three_greenlets.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 45
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_switch_three_greenlets2.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 56
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\fail_switch_two_greenlets.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 42
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\leakcheck.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 54, 320
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_contextvars.py", "Python", 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 57, 311
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_cpp.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 74
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_extension_interface.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 116
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_gc.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 87
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_generator.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 60
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_generator_nested.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42, 169
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_greenlet.py", "Python", 922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 207, 1325
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_greenlet_trash.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 38, 188
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_leaks.py", "Python", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 64, 444
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_stack_saved.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_throw.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 129
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_tracing.py", "Python", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 57, 292
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_version.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 42
"d:\final_project\.venv\Lib\site-packages\greenlet\tests\test_weakref.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"d:\final_project\.venv\Lib\site-packages\h11\__init__.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 63
"d:\final_project\.venv\Lib\site-packages\h11\_abnf.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 10, 133
"d:\final_project\.venv\Lib\site-packages\h11\_connection.py", "Python", 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 88, 634
"d:\final_project\.venv\Lib\site-packages\h11\_events.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 93, 370
"d:\final_project\.venv\Lib\site-packages\h11\_headers.py", "Python", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 36, 279
"d:\final_project\.venv\Lib\site-packages\h11\_readers.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 35, 248
"d:\final_project\.venv\Lib\site-packages\h11\_receivebuffer.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 28, 154
"d:\final_project\.venv\Lib\site-packages\h11\_state.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 51, 368
"d:\final_project\.venv\Lib\site-packages\h11\_util.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 27, 136
"d:\final_project\.venv\Lib\site-packages\h11\_version.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 17
"d:\final_project\.venv\Lib\site-packages\h11\_writers.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 146
"d:\final_project\.venv\Lib\site-packages\h11\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\final_project\.venv\Lib\site-packages\h11\tests\helpers.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 102
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_against_stdlib_http.py", "Python", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 116
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_connection.py", "Python", 879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 134, 1123
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_events.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 151
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_headers.py", "Python", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 158
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_helpers.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_io.py", "Python", 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 87, 573
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_receivebuffer.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 136
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_state.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 62, 272
"d:\final_project\.venv\Lib\site-packages\h11\tests\test_util.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 113
"d:\final_project\.venv\Lib\site-packages\httpcore-1.0.7.dist-info\licenses\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"d:\final_project\.venv\Lib\site-packages\httpcore\__init__.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 141
"d:\final_project\.venv\Lib\site-packages\httpcore\_api.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\__init__.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\connection.py", "Python", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33, 223
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\connection_pool.py", "Python", 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 56, 421
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\http11.py", "Python", 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 66, 380
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\http2.py", "Python", 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 84, 584
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\http_proxy.py", "Python", 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47, 368
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\interfaces.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 138
"d:\final_project\.venv\Lib\site-packages\httpcore\_async\socks_proxy.py", "Python", 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 41, 342
"d:\final_project\.venv\Lib\site-packages\httpcore\_backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\final_project\.venv\Lib\site-packages\httpcore\_backends\anyio.py", "Python", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 147
"d:\final_project\.venv\Lib\site-packages\httpcore\_backends\auto.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 53
"d:\final_project\.venv\Lib\site-packages\httpcore\_backends\base.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 102
